reg_code	age	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024
246	10	0.000147505614984874	0.000143176096374411	0.000136579429736446	0.0001322419030193	0.000124283893561674	0.000122142741400314	0.000118557662472438	0.000114507848209896	0.000111146865240402	0.000107350196592418	0.000103940939819938	0.000100390418564995	9.52907408465085e-05	9.23008936403572e-05	8.59461680670309e-05	8.31626537702483e-05	8.0028952202653e-05	7.87223484309166e-05	7.72249146681476e-05	7.45570186377791e-05	7.30952035609613e-05	7.02135884967756e-05	6.88709998565607e-05	6.62118215057237e-05	6.49338777564362e-05	6.27204649094792e-05	6.25980327377677e-05	6.14121860367444e-05	5.91483906667445e-05	5.91945881904709e-05	6.14121860367444e-05	6.38225167591737e-05	6.26114820751616e-05
246	11	0.000146663292879868	0.000142706705692571	0.000136659255516382	0.000132669852258883	0.000125322309540305	0.000123338911181314	0.000120011554034936	0.000116242917181392	0.000113106991158575	0.00010955517334652	0.000106357001632698	0.000103017148905944	9.82029846669118e-05	9.5370757774023e-05	8.93256762182521e-05	8.6666380027704e-05	8.36637625419114e-05	8.24089847825477e-05	8.09688426243083e-05	7.84023639459746e-05	7.70084370243501e-05	7.42373174114169e-05	7.29442523134541e-05	7.03632014623121e-05	6.91172193610442e-05	6.69474819938698e-05	6.68287014890234e-05	6.56628401913338e-05	6.34243644009158e-05	6.34713234875892e-05	6.56628401913338e-05	6.80382770021039e-05	6.68499324998109e-05
246	12	0.000148739971584819	0.000144966092408256	0.000139185641364549	0.000135363965397478	0.000128307026354507	0.00012639785499996	0.000123190847308187	0.000119552034285732	0.000116518720994763	0.000113076989335471	0.000109972189096485	0.000106723828990712	0.000102030306304415	9.92626102944587e-05	9.33384720180057e-05	9.07248104662972e-05	8.77678950091279e-05	8.65303327518648e-05	8.51085478038213e-05	8.25748970708051e-05	8.12087544710912e-05	7.84754184197791e-05	7.71988538598315e-05	7.4635805504803e-05	7.33944844334238e-05	7.12242320705804e-05	7.1106408139503e-05	6.99378886345087e-05	6.76847754105298e-05	6.77330327625933e-05	6.99378886345087e-05	7.23233859490808e-05	7.11339320078215e-05
246	13	0.000163640092918969	0.000159753485481494	0.000153787604357595	0.000149834564081791	0.000142515896969474	0.000140531497800598	0.000137193741418232	0.000133399754079387	0.000130231383375644	0.000126629934690451	0.000123374969935361	0.000119963130087374	0.000115021461724866	0.000112100581007482	0.000105830628442108	0.000103056297193489	9.99113636681678e-05	9.85930873131776e-05	9.70770660840846e-05	9.43762017161866e-05	9.29324974576814e-05	9.00231375896388e-05	8.86633414459549e-05	8.59153349529503e-05	8.45797644623299e-05	8.22345156649736e-05	8.21084284140579e-05	8.0843007033769e-05	7.83917070921028e-05	7.84454301958662e-05	8.0843007033769e-05	8.34322379492511e-05	8.21459571334198e-05
246	14	0.000199974962624155	0.000195369006510635	0.000188292232178204	0.000183598495491443	0.000174898415841577	0.000172537129347005	0.000168563139627009	0.000164042355274065	0.000160264022830664	0.000155965816898123	0.000152077911018062	0.000147999252765255	0.00014208544743832	0.000138586327316965	0.000131065602253977	0.000127733521426265	0.00012395300767953	0.000122367235354063	0.00012054279028178	0.000117293106033492	0.000115563609674316	0.000112066234658801	0.00011043115230501	0.000107116493670198	0.000105502885387882	0.000102663556240953	0.000102511643082984	0.000100978158566057	9.80010787694704e-05	9.80670412660453e-05	0.000100978158566057	0.000104119434637863	0.000102561671881703
246	15	0.00023492731162365	0.000229645363768883	0.000221524087422867	0.000216133528536538	0.000206132990732368	0.000203416700389682	0.000198843215949659	0.000193637283098611	0.000189283672507331	0.000184328018958042	0.000179842587815302	0.000175134112188141	0.000168301523803001	0.000164255557917134	0.000155551058006985	0.000151690688045988	0.000147307841231766	0.000145468459924959	0.000143351523509025	0.000139581581214441	0.000137582383569041	0.000133528369420877	0.00013163269343907	0.000127780148237987	0.000125902270938279	0.000122592516928189	0.000122416131821217	0.00012062724402936	0.000117148301352376	0.000117226055824876	0.00012062724402936	0.000124295074348352	0.000122478772064102
246	16	0.000274496681957176	0.000268653891160695	0.000259656097543562	0.000253673965545842	0.000242554483352308	0.00023952930857518	0.000234430814744028	0.00022861957108857	0.000223753296143724	0.00021820673468156	0.000213179541012682	0.000207895089578531	0.000200213009897594	0.000195656129861732	0.00018583172997603	0.00018146530296821	0.00017650063859634	0.00017441472403775	0.000172012293546341	0.000167736279662241	0.000165488252118901	0.000160899882070498	0.00015875364876275	0.000154366443753355	0.000152221647274659	0.000148427170446381	0.000148226849764195	0.000146172566678422	0.000142161539358502	0.00014225299924204	0.000146172566678422	0.000150393775383315	0.000148310340967165
246	17	0.000305760645650437	0.000299903960931875	0.000290859447785803	0.00028482876144958	0.000273580489587972	0.000270511343354116	0.000265329840523856	0.000259410059534561	0.000254441195970431	0.000248764351813645	0.000243606466144664	0.00023817135592749	0.000230245210670113	0.00022552908038109	0.000215323137983606	0.000210769763693286	0.000205579048487951	0.000203393774457151	0.000200873629751651	0.000196394864682853	0.000194084278506379	0.000189304241387885	0.000187067888116182	0.000182441703264075	0.000180166966213596	0.000176112205045496	0.00017590241306069	0.000173700410609993	0.000169366783782124	0.000169469617727796	0.000173700410609993	0.000178246155244989	0.000176017603678848
246	18	0.000372902045903778	0.00036579594320662	0.000354820529096283	0.000347501380572533	0.000333847745750411	0.000330121784405922	0.000323830911700002	0.000316642914468268	0.000310608898046916	0.000303714386687291	0.000297449442799671	0.000290847028718196	0.000281217173583204	0.000275486508898976	0.000263082920250449	0.000257548093505809	0.00025123779456251	0.000248580933791554	0.000245516752869823	0.000240071619075829	0.000237265293089535	0.000231455670522299	0.000228737633465439	0.000223111611453664	0.000220344453062132	0.000215410082713666	0.000215155048942848	0.000212474964525328	0.00020719837079273	0.000207323829539437	0.000212474964525328	0.000218008974702582	0.000215296851973516
246	19	0.000394966550763931	0.000388283586422135	0.00037793272414249	0.000371009991776167	0.000358051443490489	0.000354504848546708	0.000348506509555092	0.000341636603368223	0.000335855999330372	0.000329235465296038	0.000323204738486345	0.000316833591401066	0.00030751157779654	0.000301947033077957	0.000289857717103554	0.000284442477307809	0.000278252431587204	0.000275640964392577	0.000272625213462453	0.000267279352463172	0.000264593325245483	0.000258936903828208	0.000256291775905964	0.000250734985156636	0.000247983294597344	0.000243032105413045	0.000242782867754612	0.000240084611954474	0.00023472214622739	0.000234855777457404	0.000240084611954474	0.00024568930279352	0.000242965118302326
